timestamp,roll,pitch,yaw,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
2.12277e+07,-1.52749,0.621063,-0.0264327,-nan,1.65371e+20,-1.66715e+22,8.67761e+10,4.8289e+09,-7.27864e+11
2.12327e+07,1.08,0.810455,0.176738,-nan,1.65474e+20,-1.6687e+22,8.69302e+10,4.82365e+09,-7.28211e+11
2.12377e+07,-2.38957,0.738636,0.638402,-nan,1.65578e+20,-1.67025e+22,8.7024e+10,4.92507e+09,-7.28574e+11
2.12427e+07,0.14805,0.867002,0.821718,-nan,1.65685e+20,-1.67179e+22,8.71387e+10,5.03596e+09,-7.28918e+11
2.12476e+07,-2.82482,1.05903,1.80988,-nan,1.65794e+20,-1.67334e+22,8.71073e+10,5.10482e+09,-7.29323e+11
2.12526e+07,-0.464035,1.44355,1.83423,-nan,1.65903e+20,-1.67489e+22,8.70816e+10,5.15766e+09,-7.29734e+11
2.12576e+07,-1.20451,1.47351,-1.19198,-nan,1.66012e+20,-1.67645e+22,8.71224e+10,5.13376e+09,-7.30149e+11
2.12626e+07,2.74283,1.31836,0.562607,-nan,1.66122e+20,-1.678e+22,8.71424e+10,5.13941e+09,-7.30568e+11
2.12676e+07,-3.1285,1.14979,-1.22299,-nan,1.6623e+20,-1.67956e+22,8.71702e+10,5.08987e+09,-7.30981e+11
2.12725e+07,-0.921917,1.30702,-1.2022,-nan,1.66337e+20,-1.68111e+22,8.72185e+10,5.02131e+09,-7.31384e+11
2.12775e+07,2.46107,0.666038,0.203187,-nan,1.66444e+20,-1.68267e+22,8.73627e+10,5.037e+09,-7.31746e+11
2.12825e+07,-2.45208,0.904728,-0.59911,-nan,1.6655e+20,-1.68423e+22,8.74709e+10,4.99712e+09,-7.32131e+11
2.12875e+07,1.57731,1.3498,1.57274,-nan,1.66658e+20,-1.68579e+22,8.75059e+10,5.0346e+09,-7.32542e+11
2.12925e+07,2.85614,0.705132,0.956293,-nan,1.66767e+20,-1.68735e+22,8.75854e+10,5.13866e+09,-7.32912e+11
2.12974e+07,-3.00072,0.865323,-0.621336,-nan,1.66875e+20,-1.68891e+22,8.76733e+10,5.08705e+09,-7.33304e+11
2.13024e+07,-3.05589,1.18049,-2.57989,-nan,1.66983e+20,-1.69047e+22,8.76429e+10,5.06321e+09,-7.33718e+11
2.13074e+07,2.91301,0.842814,1.62444,-nan,1.67093e+20,-1.69203e+22,8.76477e+10,5.16837e+09,-7.34108e+11
2.13124e+07,3.00214,0.41335,-0.122326,-nan,1.67203e+20,-1.6936e+22,8.78159e+10,5.14065e+09,-7.34439e+11
2.13174e+07,-2.75764,0.676267,-1.62234,-nan,1.6731e+20,-1.69517e+22,8.78232e+10,5.00558e+09,-7.34808e+11
2.13223e+07,3.00513,0.839175,2.47283,-nan,1.67418e+20,-1.69673e+22,8.77457e+10,5.0782e+09,-7.35197e+11
2.13273e+07,2.93162,0.219965,0.727317,-nan,1.67529e+20,-1.6983e+22,8.78963e+10,5.19695e+09,-7.35489e+11
2.13323e+07,-2.86774,0.310408,-0.847013,-nan,1.67637e+20,-1.69987e+22,8.8024e+10,5.06335e+09,-7.35799e+11
2.13373e+07,3.08978,0.591239,-2.84513,-nan,1.67744e+20,-1.70144e+22,8.78763e+10,5.02538e+09,-7.36155e+11
2.13422e+07,2.92001,0.111562,1.64558,-nan,1.67855e+20,-1.70301e+22,8.78741e+10,5.22863e+09,-7.3642e+11
2.13472e+07,-3.11703,-0.059124,-0.161522,-nan,1.67966e+20,-1.70459e+22,8.80787e+10,5.19017e+09,-7.36651e+11
2.13522e+07,3.04843,0.00710927,-2.12783,-nan,1.68073e+20,-1.70616e+22,8.79617e+10,5.02132e+09,-7.36893e+11
2.13572e+07,2.97762,-0.228614,2.18401,-nan,1.68185e+20,-1.70774e+22,8.78549e+10,5.19776e+09,-7.37086e+11
2.13622e+07,-3.10339,-0.153206,0.0726891,-nan,1.68296e+20,-1.70931e+22,8.80606e+10,5.20274e+09,-7.37295e+11
2.13671e+07,2.85326,-0.328436,-1.96355,-nan,1.68403e+20,-1.71089e+22,8.79651e+10,5.027e+09,-7.37464e+11
2.13721e+07,3.09499,-0.592335,2.10786,-nan,1.68514e+20,-1.71246e+22,8.78842e+10,5.19202e+09,-7.37586e+11
2.13771e+07,-3.09553,-0.0765178,-0.183667,-nan,1.68624e+20,-1.71404e+22,8.808e+10,5.1428e+09,-7.3781e+11
2.13821e+07,2.45389,-0.608284,-2.03306,-nan,1.68731e+20,-1.71562e+22,8.79784e+10,5.0031e+09,-7.37916e+11
2.13871e+07,-2.98553,-0.687849,1.54577,-nan,1.68842e+20,-1.7172e+22,8.79901e+10,5.17264e+09,-7.38024e+11
2.1392e+07,2.89146,-0.114098,-0.64414,-nan,1.68949e+20,-1.71877e+22,8.81367e+10,5.04087e+09,-7.38235e+11
2.1397e+07,2.06826,-0.921345,-2.32366,-nan,1.69056e+20,-1.72035e+22,8.80346e+10,4.97136e+09,-7.38291e+11
2.1402e+07,-2.97314,0.165808,0.585719,-nan,1.69164e+20,-1.72194e+22,8.81963e+10,5.07093e+09,-7.38558e+11
2.1407e+07,1.60393,-0.507261,-0.894812,-nan,1.6927e+20,-1.72352e+22,8.82844e+10,4.9251e+09,-7.38664e+11
2.1412e+07,-1.88442,-0.966814,0.456599,-nan,1.69377e+20,-1.7251e+22,8.83896e+10,4.9957e+09,-7.38719e+11
2.14169e+07,2.60312,0.494203,-1.07363,-nan,1.6948e+20,-1.72668e+22,8.8452e+10,4.83897e+09,-7.39036e+11
2.14219e+07,0.775871,-0.759051,-1.97074,-nan,1.69582e+20,-1.72826e+22,8.83934e+10,4.72775e+09,-7.39092e+11
2.14269e+07,-3.11022,0.508701,-1.27997,-nan,1.6968e+20,-1.72985e+22,8.84284e+10,4.57176e+09,-7.39424e+11
2.14319e+07,1.02085,-0.313362,-2.6733,-nan,1.69776e+20,-1.73143e+22,8.82564e+10,4.50869e+09,-7.39546e+11
2.14369e+07,-2.83834,0.313431,-1.80478,-nan,1.69869e+20,-1.73302e+22,8.82115e+10,4.33223e+09,-7.39855e+11
2.14418e+07,1.18993,-0.105764,2.95433,-nan,1.69963e+20,-1.73461e+22,8.80192e+10,4.39878e+09,-7.40016e+11
2.14468e+07,-2.69924,0.148156,-2.47165,-nan,1.70055e+20,-1.73619e+22,8.78668e+10,4.27214e+09,-7.40296e+11
2.14518e+07,1.31898,-0.0804651,2.32153,-nan,1.7015e+20,-1.73778e+22,8.77511e+10,4.44567e+09,-7.40469e+11
2.14568e+07,-2.63497,0.0298546,3.07103,-nan,1.70246e+20,-1.73937e+22,8.75433e+10,4.45058e+09,-7.40723e+11
2.14618e+07,1.4386,-0.10023,1.59557,-nan,1.70346e+20,-1.74096e+22,8.75728e+10,4.65793e+09,-7.40901e+11
2.14667e+07,-2.01806,-0.411992,2.16575,-nan,1.70449e+20,-1.74255e+22,8.74367e+10,4.80515e+09,-7.41046e+11
2.14717e+07,1.66856,0.183474,0.651622,-nan,1.70554e+20,-1.74414e+22,8.76198e+10,4.90189e+09,-7.41295e+11
2.14767e+07,-0.250572,-0.857359,1.11488,-nan,1.70662e+20,-1.74574e+22,8.76601e+10,5.00707e+09,-7.41329e+11
2.14817e+07,1.91734,0.332145,-0.626711,-nan,1.70766e+20,-1.74733e+22,8.77966e+10,4.86949e+09,-7.41614e+11
2.14866e+07,0.553049,-1.0402,-0.658224,-nan,1.7087e+20,-1.74892e+22,8.78486e+10,4.81228e+09,-7.41634e+11
2.14916e+07,2.61343,0.720914,-1.24846,-nan,1.7097e+20,-1.75052e+22,8.78699e+10,4.67655e+09,-7.41997e+11
2.14966e+07,1.63239,-0.51303,-2.39178,-nan,1.71069e+20,-1.75211e+22,8.77208e+10,4.58379e+09,-7.42102e+11
2.15016e+07,2.5631,1.07244,-1.29221,-nan,1.71166e+20,-1.75371e+22,8.77151e+10,4.50115e+09,-7.42499e+11
2.15066e+07,1.48552,-0.20591,-2.08087,-nan,1.71259e+20,-1.75531e+22,8.75937e+10,4.35001e+09,-7.42654e+11
2.15115e+07,2.471,0.796128,-1.84601,-nan,1.7135e+20,-1.75691e+22,8.75305e+10,4.2375e+09,-7.43018e+11
2.15165e+07,2.02616,-0.0424203,-2.88897,-nan,1.71441e+20,-1.7585e+22,8.733e+10,4.22092e+09,-7.43224e+11
2.15215e+07,-1.89595,1.15451,2.18414,-nan,1.71533e+20,-1.7601e+22,8.7275e+10,4.25519e+09,-7.43624e+11
2.15265e+07,1.58316,-0.235439,-0.469125,-nan,1.71622e+20,-1.76171e+22,8.74296e+10,4.14226e+09,-7.43778e+11
2.15315e+07,1.92474,-0.467407,-0.681224,-nan,1.71708e+20,-1.76331e+22,8.75455e+10,4.0071e+09,-7.43902e+11
2.15364e+07,2.61735,-0.246774,-1.64925,-nan,1.7179e+20,-1.76491e+22,8.75063e+10,3.81375e+09,-7.44086e+11
2.15414e+07,2.98649,0.494416,-2.86839,-nan,1.71872e+20,-1.76651e+22,8.73489e+10,3.78582e+09,-7.44416e+11
2.15464e+07,2.37396,0.847384,1.84686,-nan,1.71956e+20,-1.76812e+22,8.73466e+10,3.90833e+09,-7.44785e+11
2.15514e+07,1.86535,0.597467,0.63451,-nan,1.72042e+20,-1.76972e+22,8.75006e+10,3.97803e+09,-7.45104e+11
2.15564e+07,1.85284,0.427235,-0.14127,-nan,1.72126e+20,-1.77133e+22,8.76762e+10,3.91712e+09,-7.45392e+11
2.15613e+07,1.88797,0.523435,-0.945236,-nan,1.72207e+20,-1.77294e+22,8.77494e+10,3.75325e+09,-7.45699e+11
2.15663e+07,1.71297,0.983627,-1.96569,-nan,1.72286e+20,-1.77455e+22,8.76694e+10,3.65531e+09,-7.46071e+11
2.15713e+07,-0.1638,1.12213,1.82535,-nan,1.72367e+20,-1.77616e+22,8.76197e+10,3.76163e+09,-7.46451e+11
2.15763e+07,-0.224535,1.15338,2.00789,-nan,1.7245e+20,-1.77777e+22,8.75541e+10,3.85048e+09,-7.46835e+11
2.15813e+07,0.0564314,1.12658,2.50587,-nan,1.72535e+20,-1.77938e+22,8.74524e+10,3.91134e+09,-7.47215e+11
2.15862e+07,0.00693824,1.10631,2.67803,-nan,1.7262e+20,-1.781e+22,8.73382e+10,3.95406e+09,-7.47593e+11
2.15912e+07,0.526616,1.06833,-2.84331,-nan,1.72705e+20,-1.78261e+22,8.72123e+10,3.92138e+09,-7.47964e+11
2.15962e+07,0.21376,1.13012,-2.92559,-nan,1.72789e+20,-1.78423e+22,8.70961e+10,3.88934e+09,-7.48343e+11
2.16012e+07,0.855434,0.859931,-2.04132,-nan,1.7287e+20,-1.78584e+22,8.70088e+10,3.75564e+09,-7.48686e+11
2.16061e+07,0.0595449,1.14212,-2.60832,-nan,1.72949e+20,-1.78746e+22,8.69133e+10,3.68175e+09,-7.49066e+11
2.16111e+07,1.1146,0.527649,-1.27881,-nan,1.73025e+20,-1.78908e+22,8.69424e+10,3.49033e+09,-7.49352e+11
2.16161e+07,-0.460471,1.08082,-2.67677,-nan,1.73098e+20,-1.7907e+22,8.68507e+10,3.40702e+09,-7.49731e+11
2.16211e+07,1.20826,0.202919,-0.555025,-nan,1.73169e+20,-1.79232e+22,8.70099e+10,3.27222e+09,-7.49953e+11
2.16261e+07,-0.305429,1.0698,-1.90293,-nan,1.73237e+20,-1.79395e+22,8.69978e+10,3.14211e+09,-7.50329e+11
2.1631e+07,1.18504,0.330136,0.243997,-nan,1.73305e+20,-1.79557e+22,8.72031e+10,3.16133e+09,-7.50576e+11
2.1636e+07,-0.568969,1.04953,-1.00845,-nan,1.73372e+20,-1.7972e+22,8.72999e+10,3.07749e+09,-7.50952e+11
2.1641e+07,1.28537,0.949364,1.79937,-nan,1.73442e+20,-1.79882e+22,8.73007e+10,3.22288e+09,-7.51314e+11
2.1646e+07,-1.77307,0.548782,-0.033282,-nan,1.73512e+20,-1.80045e+22,8.74645e+10,3.25149e+09,-7.51655e+11
2.1651e+07,2.6561,1.09623,-0.720097,-nan,1.73581e+20,-1.80208e+22,8.74976e+10,3.18018e+09,-7.52061e+11
2.16559e+07,0.0842569,1.34667,-2.0945,-nan,1.73648e+20,-1.80371e+22,8.74684e+10,3.10307e+09,-7.52466e+11
2.16609e+07,0.6588,1.02845,-0.0561891,-nan,1.73715e+20,-1.80534e+22,8.76065e+10,3.08727e+09,-7.52834e+11
2.16659e+07,-0.694092,1.29377,0.0656731,-nan,1.73783e+20,-1.80697e+22,8.76747e+10,3.12722e+09,-7.53239e+11
2.16709e+07,-2.45334,1.109,-0.0272366,-nan,1.73851e+20,-1.8086e+22,8.77323e+10,3.13525e+09,-7.5365e+11
2.16759e+07,1.94352,1.48352,-0.382048,-nan,1.73918e+20,-1.81024e+22,8.77359e+10,3.09362e+09,-7.54064e+11
2.16808e+07,0.250284,1.05093,-0.468288,-nan,1.73984e+20,-1.81187e+22,8.78552e+10,3.03705e+09,-7.54434e+11
2.16858e+07,-0.583145,1.32723,0.234774,-nan,1.74051e+20,-1.81351e+22,8.79179e+10,3.08264e+09,-7.54835e+11
2.16908e+07,-2.08863,0.969957,0.344018,-nan,1.74119e+20,-1.81515e+22,8.79944e+10,3.13758e+09,-7.55229e+11
2.16958e+07,3.00426,1.49728,0.598018,-nan,1.74186e+20,-1.81679e+22,8.79861e+10,3.11313e+09,-7.55645e+11
2.17008e+07,0.102611,1.034,-0.92775,-nan,1.74251e+20,-1.81843e+22,8.80741e+10,3.00814e+09,-7.5601e+11
2.17057e+07,-0.15558,1.13739,0.0205696,-nan,1.74317e+20,-1.82007e+22,8.81925e+10,3.02867e+09,-7.56388e+11
2.17107e+07,-1.66697,0.911283,-0.255489,-nan,1.74383e+20,-1.82171e+22,8.83096e+10,3.04029e+09,-7.56768e+11
2.17157e+07,-1.98012,1.04803,0.68769,-nan,1.74451e+20,-1.82336e+22,8.83468e+10,3.11545e+09,-7.57169e+11
2.17207e+07,-1.37536,1.24899,2.38803,-nan,1.74519e+20,-1.825e+22,8.82725e+10,3.12612e+09,-7.57572e+11
2.17256e+07,0.35146,0.981854,-1.09264,-nan,1.74584e+20,-1.82665e+22,8.83361e+10,2.9935e+09,-7.57927e+11
2.17306e+07,0.0876587,1.0256,-0.821591,-nan,1.74647e+20,-1.8283e+22,8.84377e+10,2.89448e+09,-7.58289e+11
2.17356e+07,0.146898,1.05522,-0.159549,-nan,1.74709e+20,-1.82995e+22,8.85742e+10,2.87751e+09,-7.58657e+11
2.17406e+07,-0.94407,1.08384,-0.550788,-nan,1.74771e+20,-1.8316e+22,8.86886e+10,2.85696e+09,-7.59041e+11
2.17456e+07,-1.50846,1.06263,-0.0932707,-nan,1.74834e+20,-1.83325e+22,8.87805e+10,2.89152e+09,-7.59437e+11
2.17505e+07,-1.78924,0.855538,0.742499,-nan,1.74899e+20,-1.8349e+22,8.88395e+10,2.99689e+09,-7.59819e+11
2.17555e+07,-1.88696,1.31275,1.81214,-nan,1.74965e+20,-1.83655e+22,8.87994e+10,3.01221e+09,-7.60237e+11
2.17605e+07,0.264947,1.1821,-1.11531,-nan,1.75028e+20,-1.83821e+22,8.88568e+10,2.90797e+09,-7.60622e+11
2.17655e+07,-0.132722,1.15172,-0.431306,-nan,1.75091e+20,-1.83986e+22,8.89745e+10,2.87945e+09,-7.61005e+11
2.17705e+07,-1.71507,1.13359,-0.793096,-nan,1.75153e+20,-1.84152e+22,8.90498e+10,2.86053e+09,-7.61412e+11
2.17754e+07,-2.28506,0.903355,0.10557,-nan,1.75216e+20,-1.84318e+22,8.91411e+10,2.8936e+09,-7.6181e+11
2.17804e+07,-2.65729,1.16685,1.22371,-nan,1.7528e+20,-1.84484e+22,8.91467e+10,2.93194e+09,-7.62231e+11
2.17854e+07,0.796049,1.38394,-0.0652601,-nan,1.75343e+20,-1.8465e+22,8.92258e+10,2.90368e+09,-7.62639e+11
2.17904e+07,-1.37896,1.32752,-0.867986,-nan,1.75407e+20,-1.84817e+22,8.92916e+10,2.90189e+09,-7.63055e+11
2.17954e+07,-2.54194,0.845595,-0.502314,-nan,1.75469e+20,-1.84983e+22,8.93868e+10,2.86444e+09,-7.63456e+11
2.18003e+07,3.0727,1.00838,0.400641,-nan,1.75532e+20,-1.85149e+22,8.94604e+10,2.87489e+09,-7.63868e+11
2.18053e+07,1.96563,1.3944,0.861707,-nan,1.75594e+20,-1.85316e+22,8.95191e+10,2.86844e+09,-7.64286e+11
2.18103e+07,2.9912,1.53249,-2.89858,-nan,1.75657e+20,-1.85483e+22,8.95471e+10,2.89828e+09,-7.64706e+11
2.18153e+07,-2.59435,0.825921,-0.699996,-nan,1.75719e+20,-1.8565e+22,8.96324e+10,2.83878e+09,-7.65104e+11
2.18203e+07,2.87922,0.869611,0.0657177,-nan,1.75781e+20,-1.85817e+22,8.9735e+10,2.81767e+09,-7.65499e+11
2.18252e+07,1.97685,1.30656,0.724234,-nan,1.75842e+20,-1.85984e+22,8.98035e+10,2.81635e+09,-7.6591e+11
2.18302e+07,1.93039,1.44802,2.22452,-nan,1.75905e+20,-1.86151e+22,8.98241e+10,2.86295e+09,-7.66326e+11
2.18352e+07,-2.69133,0.900349,-0.815993,-nan,1.75966e+20,-1.86319e+22,8.98884e+10,2.80024e+09,-7.66725e+11
2.18402e+07,2.69903,0.929713,-0.00905573,-nan,1.76026e+20,-1.86486e+22,8.99839e+10,2.76602e+09,-7.67118e+11
2.18451e+07,1.48001,1.33081,0.509012,-nan,1.76087e+20,-1.86654e+22,9.00655e+10,2.7636e+09,-7.67522e+11
2.18501e+07,2.94038,1.40356,-2.55973,-nan,1.76148e+20,-1.86822e+22,9.00555e+10,2.79243e+09,-7.67941e+11
2.18551e+07,-2.95543,0.834921,-0.258123,-nan,1.76208e+20,-1.8699e+22,9.01481e+10,2.75639e+09,-7.68337e+11
2.18601e+07,2.09109,1.01449,0.561047,-nan,1.76268e+20,-1.87158e+22,9.02584e+10,2.76905e+09,-7.68728e+11
2.18651e+07,0.216387,1.52028,0.702393,-nan,1.7633e+20,-1.87326e+22,9.02996e+10,2.80862e+09,-7.69144e+11
2.187e+07,3.11653,0.831545,-0.584791,-nan,1.7639e+20,-1.87494e+22,9.03817e+10,2.73897e+09,-7.69539e+11
2.1875e+07,1.58076,1.03146,0.122183,-nan,1.76449e+20,-1.87663e+22,9.05005e+10,2.71223e+09,-7.69928e+11
2.188e+07,-1.19355,1.49872,-0.4784,-nan,1.76509e+20,-1.87831e+22,9.05385e+10,2.73743e+09,-7.70348e+11
2.1885e+07,2.72422,0.953945,-0.569685,-nan,1.76567e+20,-1.88e+22,9.06045e+10,2.66918e+09,-7.70751e+11
2.189e+07,0.935417,1.15039,-0.0151932,-nan,1.76625e+20,-1.88169e+22,9.07113e+10,2.63962e+09,-7.71142e+11
2.18949e+07,2.83434,1.47455,-2.12048,-nan,1.76683e+20,-1.88338e+22,9.07059e+10,2.65735e+09,-7.71562e+11
2.18999e+07,2.55097,1.19965,-0.00605598,-nan,1.76741e+20,-1.88507e+22,9.07546e+10,2.63566e+09,-7.71977e+11
2.19049e+07,0.625374,1.07783,0.451318,-nan,1.768e+20,-1.88676e+22,9.08709e+10,2.67117e+09,-7.72356e+11
2.19099e+07,-2.81121,1.28247,-0.674071,-nan,1.76858e+20,-1.88845e+22,9.08996e+10,2.66146e+09,-7.72773e+11
2.19149e+07,1.42283,1.21969,-0.38847,-nan,1.76915e+20,-1.89015e+22,9.09569e+10,2.60519e+09,-7.73175e+11
2.19198e+07,-0.0416901,1.16305,0.510546,-nan,1.76973e+20,-1.89184e+22,9.10495e+10,2.6608e+09,-7.73562e+11
2.19248e+07,3.12233,1.15807,-0.273771,-nan,1.77031e+20,-1.89354e+22,9.10985e+10,2.64206e+09,-7.73976e+11
2.19298e+07,0.683136,1.05537,-0.461771,-nan,1.77088e+20,-1.89524e+22,9.12038e+10,2.57304e+09,-7.74354e+11
2.19348e+07,-0.893814,1.36592,0.242252,-nan,1.77145e+20,-1.89694e+22,9.12502e+10,2.61605e+09,-7.74765e+11
2.19398e+07,2.94414,1.24078,0.0869105,-nan,1.77202e+20,-1.89864e+22,9.1289e+10,2.60463e+09,-7.75184e+11
2.19447e+07,0.462909,1.12856,-0.17608,-nan,1.77259e+20,-1.90034e+22,9.14043e+10,2.57741e+09,-7.75571e+11
2.19497e+07,-2.06899,1.35603,-0.494579,-nan,1.77316e+20,-1.90204e+22,9.14343e+10,2.58978e+09,-7.75992e+11
2.19547e+07,3.02892,1.25803,0.596604,-nan,1.77373e+20,-1.90375e+22,9.14671e+10,2.59874e+09,-7.76414e+11
2.19597e+07,0.336161,1.21315,0.161313,-nan,1.7743e+20,-1.90545e+22,9.15709e+10,2.61045e+09,-7.76813e+11
2.19646e+07,-2.44189,1.13311,-0.379925,-nan,1.77487e+20,-1.90716e+22,9.16354e+10,2.60518e+09,-7.7723e+11
2.19696e+07,2.20352,1.3277,0.275414,-nan,1.77544e+20,-1.90887e+22,9.16747e+10,2.58428e+09,-7.77654e+11
2.19746e+07,-0.340497,1.25491,0.0392106,-nan,1.77601e+20,-1.91058e+22,9.17715e+10,2.60219e+09,-7.78061e+11
2.19796e+07,-2.90373,1.04548,-0.194002,-nan,1.77658e+20,-1.91229e+22,9.18484e+10,2.59485e+09,-7.78478e+11
2.19846e+07,0.953219,1.26891,-0.321166,-nan,1.77714e+20,-1.914e+22,9.19185e+10,2.54025e+09,-7.7889e+11
2.19895e+07,-1.13017,1.36903,-0.0831355,-nan,1.77771e+20,-1.91571e+22,9.1979e+10,2.57062e+09,-7.79313e+11
2.19945e+07,3.00931,1.10782,0.12136,-nan,1.77827e+20,-1.91743e+22,9.20404e+10,2.5704e+09,-7.79738e+11
2.19995e+07,0.633061,1.14066,0.0417674,-nan,1.77883e+20,-1.91915e+22,9.21601e+10,2.55322e+09,-7.80136e+11
2.20045e+07,-2.51699,1.33168,-0.872154,-nan,1.77939e+20,-1.92086e+22,9.21901e+10,2.55133e+09,-7.80567e+11
2.20095e+07,2.40631,1.19436,0.0658762,-nan,1.77995e+20,-1.92258e+22,9.2243e+10,2.52952e+09,-7.80991e+11
2.20144e+07,0.547686,1.15467,0.477955,-nan,1.78052e+20,-1.9243e+22,9.23541e+10,2.56307e+09,-7.81388e+11
2.20194e+07,-2.98942,1.17235,-0.905289,-nan,1.78107e+20,-1.92602e+22,9.23894e+10,2.52961e+09,-7.81812e+11
2.20244e+07,1.87,1.14876,-0.119994,-nan,1.78162e+20,-1.92775e+22,9.24594e+10,2.48654e+09,-7.82224e+11
2.20294e+07,0.461789,1.27261,0.643878,-nan,1.78218e+20,-1.92947e+22,9.25436e+10,2.52556e+09,-7.82627e+11
2.20344e+07,-3.08427,1.06684,-0.83409,-nan,1.78272e+20,-1.9312e+22,9.25928e+10,2.47915e+09,-7.83041e+11
2.20393e+07,1.9532,1.1122,0.0347787,-nan,1.78326e+20,-1.93292e+22,9.26696e+10,2.44814e+09,-7.83448e+11
2.20443e+07,0.664882,1.32674,0.815085,-nan,1.78381e+20,-1.93465e+22,9.2741e+10,2.4847e+09,-7.83854e+11
2.20493e+07,-3.11794,1.01336,-1.00333,-nan,1.78434e+20,-1.93638e+22,9.27851e+10,2.42495e+09,-7.84263e+11
2.20543e+07,2.12382,1.05129,0.0109998,-nan,1.78487e+20,-1.93811e+22,9.28656e+10,2.39556e+09,-7.84668e+11
2.20593e+07,1.04706,1.31358,0.96656,-nan,1.78541e+20,-1.93984e+22,9.29332e+10,2.43118e+09,-7.85078e+11
2.20642e+07,3.05724,1.08655,-1.38015,-nan,1.78593e+20,-1.94158e+22,9.29447e+10,2.3709e+09,-7.85495e+11
2.20692e+07,2.38684,0.992775,0.0152303,-nan,1.78645e+20,-1.94331e+22,9.30324e+10,2.34723e+09,-7.859e+11
2.20742e+07,1.1886,1.15037,0.904441,-nan,1.78698e+20,-1.94505e+22,9.31211e+10,2.40083e+09,-7.863e+11
2.20792e+07,3.00671,1.16261,-1.60272,-nan,1.7875e+20,-1.94678e+22,9.31148e+10,2.35461e+09,-7.86722e+11
2.20841e+07,2.30523,0.909216,-0.175512,-nan,1.78801e+20,-1.94852e+22,9.32142e+10,2.30843e+09,-7.87119e+11
2.20891e+07,1.02906,1.06446,0.708221,-nan,1.78853e+20,-1.95026e+22,9.33235e+10,2.3586e+09,-7.87507e+11
2.20941e+07,2.8338,1.19342,-1.76638,-nan,1.78904e+20,-1.952e+22,9.3306e+10,2.31741e+09,-7.87927e+11
2.20991e+07,2.10128,0.951687,-0.324414,-nan,1.78954e+20,-1.95374e+22,9.3395e+10,2.25799e+09,-7.88321e+11
2.21041e+07,0.840887,1.02303,0.612873,-nan,1.79005e+20,-1.95549e+22,9.35108e+10,2.3078e+09,-7.88702e+11
2.2109e+07,2.69986,1.2101,-1.75116,-nan,1.79055e+20,-1.95723e+22,9.34905e+10,2.26708e+09,-7.89119e+11
2.2114e+07,1.81717,1.00845,-0.41824,-nan,1.79104e+20,-1.95898e+22,9.35687e+10,2.19902e+09,-7.89512e+11
2.2119e+07,0.671962,1.02371,0.668314,-nan,1.79154e+20,-1.96072e+22,9.36803e+10,2.2599e+09,-7.89886e+11
2.2124e+07,2.701,1.19259,-1.44972,-nan,1.79203e+20,-1.96247e+22,9.36723e+10,2.21283e+09,-7.903e+11
2.2129e+07,1.42704,1.01905,-0.475766,-nan,1.7925e+20,-1.96422e+22,9.37555e+10,2.13446e+09,-7.90684e+11
2.21339e+07,0.506773,1.13254,0.875634,-nan,1.79299e+20,-1.96597e+22,9.38368e+10,2.20856e+09,-7.91068e+11
2.21389e+07,2.73369,1.17034,-0.943793,-nan,1.79347e+20,-1.96773e+22,9.38569e+10,2.16085e+09,-7.91478e+11
2.21439e+07,1.04373,0.988109,-0.353254,-nan,1.79393e+20,-1.96948e+22,9.39632e+10,2.09273e+09,-7.91854e+11
2.21489e+07,0.232949,1.32208,1.13423,-nan,1.79441e+20,-1.97123e+22,9.40029e+10,2.16101e+09,-7.92257e+11
2.21539e+07,2.59236,1.1865,-0.452904,-nan,1.79488e+20,-1.97299e+22,9.40414e+10,2.12257e+09,-7.92671e+11
2.21588e+07,0.678129,0.910527,-0.0284401,-nan,1.79535e+20,-1.97475e+22,9.41864e+10,2.09942e+09,-7.93032e+11
2.21638e+07,-2.7568,1.52928,-1.13497,-nan,1.79582e+20,-1.97651e+22,9.41853e+10,2.12422e+09,-7.93454e+11
2.21688e+07,1.71396,1.24817,-0.549293,-nan,1.79627e+20,-1.97827e+22,9.42224e+10,2.06244e+09,-7.93866e+11
2.21738e+07,0.34505,1.02211,0.507294,-nan,1.79674e+20,-1.98003e+22,9.43441e+10,2.12144e+09,-7.94241e+11
2.21788e+07,2.96888,1.27337,-0.769061,-nan,1.79721e+20,-1.98179e+22,9.4359e+10,2.09422e+09,-7.94664e+11
2.21837e+07,0.842602,1.02105,-0.51251,-nan,1.79766e+20,-1.98355e+22,9.44591e+10,2.01346e+09,-7.95043e+11
2.21887e+07,-0.020087,1.30429,1.05679,-nan,1.79812e+20,-1.98532e+22,9.44984e+10,2.08983e+09,-7.9545e+11
2.21937e+07,2.38917,1.28367,-0.382872,-nan,1.79858e+20,-1.98708e+22,9.45232e+10,2.05477e+09,-7.95871e+11
2.21987e+07,0.478135,0.86125,0.117424,-nan,1.79903e+20,-1.98885e+22,9.46803e+10,2.05834e+09,-7.96226e+11
2.22036e+07,2.99678,1.47808,-1.23879,-nan,1.79949e+20,-1.99062e+22,9.46722e+10,2.06948e+09,-7.96654e+11
2.22086e+07,0.985772,1.10663,-0.829041,-nan,1.79993e+20,-1.99239e+22,9.47254e+10,1.97031e+09,-7.97052e+11
2.22136e+07,0.179899,1.02478,0.875264,-nan,1.80039e+20,-1.99416e+22,9.48185e+10,2.06935e+09,-7.97433e+11
